#;name of the book;author;;move?;check?;released?;year;page;category;read?;reading?;tbr?;reread?;shelf;location;Info;image;#;;
2325;Tasarim Yonetimi;Brigitte Borja De Mozota;Tasarim Yonetimi. Brigitte Borja De Mozota;yes;;;2005;405;category?;read?;-;📋;reread?;B-6;homelibrary;https://www.google.com/search?q=Tasarim%20Yonetimi%20Brigitte%20Borja%20De%20Mozota;https://www.google.com/search?q=Tasarim%20Yonetimi%20Brigitte%20Borja%20De%20Mozota&tbm=isch;1325; ;
2324;Tasarim Dunyayi Nasil Degistirir?;Scott Berkun;Tasarim Dunyayi Nasil Degistirir?. Scott Berkun;yes;;;2022;208;category?;read?;-;📋;reread?;B-6;homelibrary;https://www.google.com/search?q=Tasarim%20Dunyayi%20Nasil%20Degistirir?%20Scott%20Berkun;https://www.google.com/search?q=Tasarim%20Dunyayi%20Nasil%20Degistirir?%20Scott%20Berkun&tbm=isch;1324; ;
2323;Tasarim;John Heskett;Tasarim. John Heskett;no;;;2013;202;category?;read?;-;tbr?;reread?;G-6;homelibrary;https://www.google.com/search?q=Tasarim%20John%20Heskett;https://www.google.com/search?q=Tasarim%20John%20Heskett&tbm=isch;1323; ;
2322;Tas Kagit Makas;William Poundstone;Tas Kagit Makas. William Poundstone;yes;;;2016;328;category?;read?;-;📋;reread?;D-2;homelibrary;https://www.google.com/search?q=Tas%20Kagit%20Makas%20William%20Poundstone;https://www.google.com/search?q=Tas%20Kagit%20Makas%20William%20Poundstone&tbm=isch;1322; ;
2321;Tartismalar;The School of Life;Tartismalar. The School of Life;yes;;;2022;128;category?;✅;-;tbr?;📖;D-4;homelibrary;https://www.google.com/search?q=Tartismalar%20The%20School%20of%20Life;https://www.google.com/search?q=Tartismalar%20The%20School%20of%20Life&tbm=isch;1321; ;
2320;Tarihin Sonu ve Son Insan;Francis Fukuyama;Tarihin Sonu ve Son Insan. Francis Fukuyama;yes;;;2016;528;category?;read?;-;📋;reread?;H-2;homelibrary;https://www.google.com/search?q=Tarihin%20Sonu%20ve%20Son%20Insan%20Francis%20Fukuyama;https://www.google.com/search?q=Tarihin%20Sonu%20ve%20Son%20Insan%20Francis%20Fukuyama&tbm=isch;1320; ;
2319;Tarihin Sonu mu?;Francis Fukuyama;Tarihin Sonu mu?. Francis Fukuyama;n/a;;;2003;352;category?;read?;-;📋;reread?;G-1;house-2;https://www.google.com/search?q=Tarihin%20Sonu%20mu?%20Francis%20Fukuyama;https://www.google.com/search?q=Tarihin%20Sonu%20mu?%20Francis%20Fukuyama&tbm=isch;1319; ;
2318;Tanrilar Okulu;Stefano D'Anna;Tanrilar Okulu. Stefano D'Anna;no;;;2009;416;category?;✅;-;tbr?;reread?;G-7;homelibrary;https://www.google.com/search?q=Tanrilar%20Okulu%20Stefano%20D%27Anna;https://www.google.com/search?q=Tanrilar%20Okulu%20Stefano%20D%27Anna&tbm=isch;1318; ;
2317;Tanri, Insan, Hayvan, Makine;Meghan O’Gieblyn;Tanri, Insan, Hayvan, Makine. Meghan O’Gieblyn;yes;;;2023;288;Philosophy & Meaning;✅;-;tbr?;reread?;C-8;homelibrary;https://www.google.com/search?q=Tanri,%20Insan,%20Hayvan,%20Makine%20Meghan%20O%E2%80%99Gieblyn;https://www.google.com/search?q=Tanri,%20Insan,%20Hayvan,%20Makine%20Meghan%20O%E2%80%99Gieblyn&tbm=isch;1317; ;
2316;Tamamen Duygusal;Dan Ariely, Jeff Kreisler;Tamamen Duygusal. Dan Ariely, Jeff Kreisler;yes;;;2020;318;category?;read?;-;📋;reread?;D-7;homelibrary;https://www.google.com/search?q=Tamamen%20Duygusal%20Dan%20Ariely,%20Jeff%20Kreisler;https://www.google.com/search?q=Tamamen%20Duygusal%20Dan%20Ariely,%20Jeff%20Kreisler&tbm=isch;1316; ;
2315;Tam Benim Tipim;Simon Garfield;Tam Benim Tipim. Simon Garfield;no;;;2012;353;category?;read?;-;📋;reread?;E-5;homelibrary;https://www.google.com/search?q=Tam%20Benim%20Tipim%20Simon%20Garfield;https://www.google.com/search?q=Tam%20Benim%20Tipim%20Simon%20Garfield&tbm=isch;1315; ;
2314;Taksi Yolculugunda Tanri'yi Buldum.;Paul Arden;Taksi Yolculugunda Tanri'yi Buldum.. Paul Arden;yes;;;2016;128;Philosophy & Meaning;✅;-;tbr?;📖;E-4;homelibrary;https://www.google.com/search?q=Taksi%20Yolculugunda%20Tanri%27yi%20Buldum.%20Paul%20Arden;https://www.google.com/search?q=Taksi%20Yolculugunda%20Tanri%27yi%20Buldum.%20Paul%20Arden&tbm=isch;1314; ;
2313;Takintilarla Basa Cikma - Obsesif Kompulsif Bozuklugunuzu Kontrol Altina Almanin Yollari;Christine Purdon, David A. Clark;Takintilarla Basa Cikma - Obsesif Kompulsif Bozuklugunuzu Kontrol Altina Almanin Yollari. Christine Purdon, David A. Clark;yes;;;2014;192;category?;read?;-;📋;reread?;A-7;homelibrary;https://www.google.com/search?q=Takintilarla%20Basa%20Cikma%20-%20Obsesif%20Kompulsif%20Bozuklugunuzu%20Kontrol%20Altina%20Almanin%20Yollari%20Christine%20Purdon,%20David%20A.%20Clark;https://www.google.com/search?q=Takintilarla%20Basa%20Cikma%20-%20Obsesif%20Kompulsif%20Bozuklugunuzu%20Kontrol%20Altina%20Almanin%20Yollari%20Christine%20Purdon,%20David%20A.%20Clark&tbm=isch;1313; ;
2312;The Bed of Procrustes - Philosophical and Practical Aphorisms;Nassim Nicholas Taleb;The Bed of Procrustes - Philosophical and Practical Aphorisms. Nassim Nicholas Taleb;yes;;;2010;112;category?;read?;-;📋;reread?;F-7;homelibrary;https://www.google.com/search?q=The%20Bed%20of%20Procrustes%20-%20Philosophical%20and%20Practical%20Aphorisms%20Nassim%20Nicholas%20Taleb;https://www.google.com/search?q=The%20Bed%20of%20Procrustes%20-%20Philosophical%20and%20Practical%20Aphorisms%20Nassim%20Nicholas%20Taleb&tbm=isch;1312; ;
2311;Tabagindaki Yuz - Gida Hakkindaki Gercekler;Jeffrey Moussaieff Masson;Tabagindaki Yuz - Gida Hakkindaki Gercekler. Jeffrey Moussaieff Masson;yes;;;2015;288;category?;✅;-;tbr?;📖;F-4;homelibrary;https://www.google.com/search?q=Tabagindaki%20Yuz%20-%20Gida%20Hakkindaki%20Gercekler%20Jeffrey%20Moussaieff%20Masson;https://www.google.com/search?q=Tabagindaki%20Yuz%20-%20Gida%20Hakkindaki%20Gercekler%20Jeffrey%20Moussaieff%20Masson&tbm=isch;1311; ;
2310;Switch Degistir!;Chip Heath, Dan Heath;Switch Degistir!. Chip Heath, Dan Heath;released;;yes;2013;302;category?;read?;-;tbr?;reread?;A-1;homelibrary;https://www.google.com/search?q=Switch%20Degistir!%20Chip%20Heath,%20Dan%20Heath;https://www.google.com/search?q=Switch%20Degistir!%20Chip%20Heath,%20Dan%20Heath&tbm=isch;1310; ;
2309;Sutlu mu? Kopuklu mu? Hayatinizi Degistirecek 120 Karar;Hilly Janes;Sutlu mu? Kopuklu mu? Hayatinizi Degistirecek 120 Karar. Hilly Janes;released;;yes;2013;200;category?;✅;-;tbr?;reread?;D-3;homelibrary;https://www.google.com/search?q=Sutlu%20mu?%20Kopuklu%20mu?%20Hayatinizi%20Degistirecek%20120%20Karar%20Hilly%20Janes;https://www.google.com/search?q=Sutlu%20mu?%20Kopuklu%20mu?%20Hayatinizi%20Degistirecek%20120%20Karar%20Hilly%20Janes&tbm=isch;1309; ;
2308;Suru - Kitle Davranisi Nasil Yonetilir? Nasil Degistirilir?;Mark Earls;Suru - Kitle Davranisi Nasil Yonetilir? Nasil Degistirilir?. Mark Earls;yes;;;2009;364;category?;read?;-;📋;reread?;C-7;homelibrary;https://www.google.com/search?q=Suru%20-%20Kitle%20Davranisi%20Nasil%20Yonetilir?%20Nasil%20Degistirilir?%20Mark%20Earls;https://www.google.com/search?q=Suru%20-%20Kitle%20Davranisi%20Nasil%20Yonetilir?%20Nasil%20Degistirilir?%20Mark%20Earls&tbm=isch;1308; ;
2307;Surdurulebilir Tuketim Gonullu Sadelik ve Maddi Degerler;Ahu Ergen;Surdurulebilir Tuketim Gonullu Sadelik ve Maddi Degerler. Ahu Ergen;no;;;2016;129;category?;read?;-;tbr?;reread?;H-4;homelibrary;https://www.google.com/search?q=Surdurulebilir%20Tuketim%20Gonullu%20Sadelik%20ve%20Maddi%20Degerler%20Ahu%20Ergen;https://www.google.com/search?q=Surdurulebilir%20Tuketim%20Gonullu%20Sadelik%20ve%20Maddi%20Degerler%20Ahu%20Ergen&tbm=isch;1307; ;
2306;Surdurulebilir Moda;Solen Kipoz (Editör);Surdurulebilir Moda. Solen Kipoz (Editör);released;;yes;2015;192;Environment & Sustainable Living;✅;-;tbr?;reread?;G-8;homelibrary;https://www.google.com/search?q=Surdurulebilir%20Moda%20Solen%20Kipoz%20(Edit%C3%B6r);https://www.google.com/search?q=Surdurulebilir%20Moda%20Solen%20Kipoz%20(Edit%C3%B6r)&tbm=isch;1306; ;
2305;Supertahmin;Dan Gardner, Philip E. Tetlock;Supertahmin. Dan Gardner, Philip E. Tetlock;yes;;;2018;344;category?;read?;-;📋;reread?;D-8;homelibrary;https://www.google.com/search?q=Supertahmin%20Dan%20Gardner,%20Philip%20E.%20Tetlock;https://www.google.com/search?q=Supertahmin%20Dan%20Gardner,%20Philip%20E.%20Tetlock&tbm=isch;1305; ;
2304;Super Zeka - Yapay Zeka Uygulamalari, Tehlikeler Ve Stratejiler;Nick Bostrom;Super Zeka - Yapay Zeka Uygulamalari, Tehlikeler Ve Stratejiler. Nick Bostrom;yes;;;2019;392;category?;read?;-;📋;reread?;C-4;homelibrary;https://www.google.com/search?q=Super%20Zeka%20-%20Yapay%20Zeka%20Uygulamalari,%20Tehlikeler%20Ve%20Stratejiler%20Nick%20Bostrom;https://www.google.com/search?q=Super%20Zeka%20-%20Yapay%20Zeka%20Uygulamalari,%20Tehlikeler%20Ve%20Stratejiler%20Nick%20Bostrom&tbm=isch;1304; ;
2303;The World Until Yesterday - What Can We Learn from Traditional Societies?;Jared Diamond;The World Until Yesterday - What Can We Learn from Traditional Societies?. Jared Diamond;yes;;;2013;512;category?;read?;-;tbr?;reread?;F-7;homelibrary;https://www.google.com/search?q=The%20World%20Until%20Yesterday%20-%20What%20Can%20We%20Learn%20from%20Traditional%20Societies?%20Jared%20Diamond;https://www.google.com/search?q=The%20World%20Until%20Yesterday%20-%20What%20Can%20We%20Learn%20from%20Traditional%20Societies?%20Jared%20Diamond&tbm=isch;1303; ;
2302;Super Sirket;Rosabeth Moss Kanter;Super Sirket. Rosabeth Moss Kanter;released;;yes;2011;344;category?;read?;-;tbr?;reread?;D-2;homelibrary;https://www.google.com/search?q=Super%20Sirket%20Rosabeth%20Moss%20Kanter;https://www.google.com/search?q=Super%20Sirket%20Rosabeth%20Moss%20Kanter&tbm=isch;1302; ;
2301;Super Kent;J. G. Ballard;Super Kent. J. G. Ballard;yes;;;2004;375;category?;read?;-;tbr?;reread?;F-5;homelibrary;https://www.google.com/search?q=Super%20Kent%20J.%20G.%20Ballard;https://www.google.com/search?q=Super%20Kent%20J.%20G.%20Ballard&tbm=isch;1301; ;
2300;Super Insan;Andy Walker, Kay Walker;Super Insan. Andy Walker, Kay Walker;yes;;;2019;420;category?;read?;-;📋;reread?;C-5;homelibrary;https://www.google.com/search?q=Super%20Insan%20Andy%20Walker,%20Kay%20Walker;https://www.google.com/search?q=Super%20Insan%20Andy%20Walker,%20Kay%20Walker&tbm=isch;1300; ;
2299;Sukunet Sanati;Pico Iyer;Sukunet Sanati. Pico Iyer;yes;;;2016;94;category?;read?;-;📋;reread?;C-4;homelibrary;https://www.google.com/search?q=Sukunet%20Sanati%20Pico%20Iyer;https://www.google.com/search?q=Sukunet%20Sanati%20Pico%20Iyer&tbm=isch;1299; ;
2298;Suc II - Bir Ceza Avukatindan Gercek Hikayeler;Ferdinand von Schirach;Suc II - Bir Ceza Avukatindan Gercek Hikayeler. Ferdinand von Schirach;released;;yes;2012;152;category?;read?;-;📋;reread?;G-1;homelibrary;https://www.google.com/search?q=Suc%20II%20-%20Bir%20Ceza%20Avukatindan%20Gercek%20Hikayeler%20Ferdinand%20von%20Schirach;https://www.google.com/search?q=Suc%20II%20-%20Bir%20Ceza%20Avukatindan%20Gercek%20Hikayeler%20Ferdinand%20von%20Schirach&tbm=isch;1298; ;
2297;Suc - Bir Ceza Avukatindan Gercek Hikayeler;Ferdinand von Schirach;Suc - Bir Ceza Avukatindan Gercek Hikayeler. Ferdinand von Schirach;released;;yes;2012;200;category?;read?;-;📋;reread?;G-1;homelibrary;https://www.google.com/search?q=Suc%20-%20Bir%20Ceza%20Avukatindan%20Gercek%20Hikayeler%20Ferdinand%20von%20Schirach;https://www.google.com/search?q=Suc%20-%20Bir%20Ceza%20Avukatindan%20Gercek%20Hikayeler%20Ferdinand%20von%20Schirach&tbm=isch;1297; ;
2296;Subliminal - Bilincdisiniz Davranislarinizi Nasil Yonetir?;Leonard Mlodinow;Subliminal - Bilincdisiniz Davranislarinizi Nasil Yonetir?. Leonard Mlodinow;yes;;;2013;328;category?;read?;-;📋;reread?;D-6;homelibrary;https://www.google.com/search?q=Subliminal%20-%20Bilincdisiniz%20Davranislarinizi%20Nasil%20Yonetir?%20Leonard%20Mlodinow;https://www.google.com/search?q=Subliminal%20-%20Bilincdisiniz%20Davranislarinizi%20Nasil%20Yonetir?%20Leonard%20Mlodinow&tbm=isch;1296; ;
2295;Su Terazisi;Richard Wilkinson, Kate Pickett;Su Terazisi. Richard Wilkinson, Kate Pickett;yes;;;2010;350;category?;read?;-;tbr?;reread?;A-2;homelibrary;https://www.google.com/search?q=Su%20Terazisi%20Richard%20Wilkinson,%20Kate%20Pickett;https://www.google.com/search?q=Su%20Terazisi%20Richard%20Wilkinson,%20Kate%20Pickett&tbm=isch;1295; ;
2294;Su Hayatta Kac Arkadas Lazim? - Dunbar Sayisi ve Diger Evrimsel Acayiplikler;Robin Dunbar;Su Hayatta Kac Arkadas Lazim? - Dunbar Sayisi ve Diger Evrimsel Acayiplikler. Robin Dunbar;yes;;;2011;304;category?;read?;-;📋;reread?;C-3;homelibrary;https://www.google.com/search?q=Su%20Hayatta%20Kac%20Arkadas%20Lazim?%20-%20Dunbar%20Sayisi%20ve%20Diger%20Evrimsel%20Acayiplikler%20Robin%20Dunbar;https://www.google.com/search?q=Su%20Hayatta%20Kac%20Arkadas%20Lazim?%20-%20Dunbar%20Sayisi%20ve%20Diger%20Evrimsel%20Acayiplikler%20Robin%20Dunbar&tbm=isch;1294; ;
2293;Stres Yogasi;Neslihan Iskit;Stres Yogasi. Neslihan Iskit;released;;yes;2008;128;category?;read?;-;tbr?;reread?;G-7;homelibrary;https://www.google.com/search?q=Stres%20Yogasi%20Neslihan%20Iskit;https://www.google.com/search?q=Stres%20Yogasi%20Neslihan%20Iskit&tbm=isch;1293; ;
2292;Stratejik Karar Kitabi - Stratejik Dusunme Icin Elli Model;Mikael Krogerus, Roman Tschappeler;Stratejik Karar Kitabi - Stratejik Dusunme Icin Elli Model. Mikael Krogerus, Roman Tschappeler;no;;;2013;177;category?;read?;-;📋;reread?;D-9;homelibrary;https://www.google.com/search?q=Stratejik%20Karar%20Kitabi%20-%20Stratejik%20Dusunme%20Icin%20Elli%20Model%20Mikael%20Krogerus,%20Roman%20Tschappeler;https://www.google.com/search?q=Stratejik%20Karar%20Kitabi%20-%20Stratejik%20Dusunme%20Icin%20Elli%20Model%20Mikael%20Krogerus,%20Roman%20Tschappeler&tbm=isch;1292; ;
2291;Strateji Yasalari;Michael A. Cusumano, David B. Yoffie;Strateji Yasalari. Michael A. Cusumano, David B. Yoffie;released;;yes;2016;272;category?;read?;-;tbr?;reread?;C-1;homelibrary;https://www.google.com/search?q=Strateji%20Yasalari%20Michael%20A.%20Cusumano,%20David%20B.%20Yoffie;https://www.google.com/search?q=Strateji%20Yasalari%20Michael%20A.%20Cusumano,%20David%20B.%20Yoffie&tbm=isch;1291; ;
2290;Strateji Haritalari;David P. Norton, Robert S. Kaplan;Strateji Haritalari. David P. Norton, Robert S. Kaplan;no;;;2014;444;category?;read?;-;tbr?;reread?;H-1;homelibrary;https://www.google.com/search?q=Strateji%20Haritalari%20David%20P.%20Norton,%20Robert%20S.%20Kaplan;https://www.google.com/search?q=Strateji%20Haritalari%20David%20P.%20Norton,%20Robert%20S.%20Kaplan&tbm=isch;1290; ;
2289;Stoacinin Gunlugu;Ryan Holiday, Stephen Hanselman;Stoacinin Gunlugu. Ryan Holiday, Stephen Hanselman;released;;yes;2021;432;category?;read?;-;tbr?;reread?;B-7;homelibrary;https://www.google.com/search?q=Stoacinin%20Gunlugu%20Ryan%20Holiday,%20Stephen%20Hanselman;https://www.google.com/search?q=Stoacinin%20Gunlugu%20Ryan%20Holiday,%20Stephen%20Hanselman&tbm=isch;1289; ;
2288;Steve Jobs Olmak - Kendini Bilmez Bir Kustahin, Vizyoner Bir Lidere Donusumu;Brent Schlender, Rick Tetzeli;Steve Jobs Olmak - Kendini Bilmez Bir Kustahin, Vizyoner Bir Lidere Donusumu. Brent Schlender, Rick Tetzeli;no;;;2015;480;Biography & Life Stories;✅;-;tbr?;reread?;C-1;homelibrary;https://www.google.com/search?q=Steve%20Jobs%20Olmak%20-%20Kendini%20Bilmez%20Bir%20Kustahin,%20Vizyoner%20Bir%20Lidere%20Donusumu%20Brent%20Schlender,%20Rick%20Tetzeli;https://www.google.com/search?q=Steve%20Jobs%20Olmak%20-%20Kendini%20Bilmez%20Bir%20Kustahin,%20Vizyoner%20Bir%20Lidere%20Donusumu%20Brent%20Schlender,%20Rick%20Tetzeli&tbm=isch;1288; ;
2287;Steve Jobs - Apple - Dev Bir Markanin Yaraticisinin Inanilmaz Hikayesi;Jeffrey S. Young, William L. Simon;Steve Jobs - Apple - Dev Bir Markanin Yaraticisinin Inanilmaz Hikayesi. Jeffrey S. Young, William L. Simon;yes;;;2009;392;category?;read?;-;tbr?;reread?;E-1;homelibrary;https://www.google.com/search?q=Steve%20Jobs%20-%20Apple%20-%20Dev%20Bir%20Markanin%20Yaraticisinin%20Inanilmaz%20Hikayesi%20Jeffrey%20S.%20Young;https://www.google.com/search?q=Steve%20Jobs%20-%20Apple%20-%20Dev%20Bir%20Markanin%20Yaraticisinin%20Inanilmaz%20Hikayesi%20Jeffrey%20S.%20Young&tbm=isch;1287; ;
2286;Steve Jobs;Walter Isaacson;Steve Jobs. Walter Isaacson;no;;;2014;540;category?;✅;-;tbr?;reread?;C-1;homelibrary;https://www.google.com/search?q=Steve%20Jobs%20Walter%20Isaacson;https://www.google.com/search?q=Steve%20Jobs%20Walter%20Isaacson&tbm=isch;1286; ;
2285;Statu Endisesi;Alain De Botton;Statu Endisesi. Alain De Botton;yes;;;2017;336;category?;read?;-;📋;reread?;D-4;homelibrary;https://www.google.com/search?q=Statu%20Endisesi%20Alain%20De%20Botton;https://www.google.com/search?q=Statu%20Endisesi%20Alain%20De%20Botton&tbm=isch;1285; ;
2284;Start Where You Are - Kisisel Kesif Icin Bir Gunluk;Meera Lee Patel;Start Where You Are - Kisisel Kesif Icin Bir Gunluk. Meera Lee Patel;yes;;;2016;128;category?;✅;-;tbr?;📖;E-4;homelibrary;https://www.google.com/search?q=Start%20Where%20You%20Are%20-%20Kisisel%20Kesif%20Icin%20Bir%20Gunluk%20Meera%20Lee%20Patel;https://www.google.com/search?q=Start%20Where%20You%20Are%20-%20Kisisel%20Kesif%20Icin%20Bir%20Gunluk%20Meera%20Lee%20Patel&tbm=isch;1284; ;
2283;Starbucks Hayatimi Nasil Kurtardi;Michael Gates Gill;Starbucks Hayatimi Nasil Kurtardi. Michael Gates Gill;released;;yes;2007;266;Biography & Life Stories;✅;-;tbr?;reread?;F-3;homelibrary;https://www.google.com/search?q=Starbucks%20Hayatimi%20Nasil%20Kurtardi%20Michael%20Gates%20Gill;https://www.google.com/search?q=Starbucks%20Hayatimi%20Nasil%20Kurtardi%20Michael%20Gates%20Gill&tbm=isch;1283; ;
2282;Starbucks Deneyimi (Mucizesi);Joseph A. Michelli;Starbucks Deneyimi (Mucizesi). Joseph A. Michelli;released;;yes;2010;196;category?;read?;-;tbr?;reread?;F-3;homelibrary;https://www.google.com/search?q=Starbucks%20Deneyimi%20(Mucizesi)%20Joseph%20A.%20Michelli;https://www.google.com/search?q=Starbucks%20Deneyimi%20(Mucizesi)%20Joseph%20A.%20Michelli&tbm=isch;1282; ;
2281;Starbucks - Gonlunu Ise Vermek;Howard Schultz, Dori Jones Young;Starbucks - Gonlunu Ise Vermek. Howard Schultz, Dori Jones Young;no;;;2018;368;category?;read?;-;tbr?;reread?;C-1;homelibrary;https://www.google.com/search?q=Starbucks%20-%20Gonlunu%20Ise%20Vermek%20Howard%20Schultz,%20Dori%20Jones%20Young;https://www.google.com/search?q=Starbucks%20-%20Gonlunu%20Ise%20Vermek%20Howard%20Schultz,%20Dori%20Jones%20Young&tbm=isch;1281; ;
2280;Spirituel Zeka;Cindy Wigglesworth;Spirituel Zeka. Cindy Wigglesworth;yes;;;2013;256;category?;read?;-;tbr?;reread?;G-6;homelibrary;https://www.google.com/search?q=Spirituel%20Zeka%20Cindy%20Wigglesworth;https://www.google.com/search?q=Spirituel%20Zeka%20Cindy%20Wigglesworth&tbm=isch;1280; ;
2279;Spirituel Yasalar - Dunya'daki Cennetin Anahtari Elinizde...;Diana Cooper;Spirituel Yasalar - Dunya'daki Cennetin Anahtari Elinizde.... Diana Cooper;yes;;;2017;232;category?;✅;-;tbr?;reread?;G-7;homelibrary;https://www.google.com/search?q=Spirituel%20Yasalar%20-%20Dunya%27daki%20Cennetin%20Anahtari%20Elinizde...%20Diana%20Cooper;https://www.google.com/search?q=Spirituel%20Yasalar%20-%20Dunya%27daki%20Cennetin%20Anahtari%20Elinizde...%20Diana%20Cooper&tbm=isch;1279; ;
2278;Sozcuklerdir Butun Derdim - Hayat ve Kitaplar Uzerine Yazilar;Ursula K. Le Guin;Sozcuklerdir Butun Derdim - Hayat ve Kitaplar Uzerine Yazilar. Ursula K. Le Guin;yes;;;2022;416;category?;read?;-;📋;reread?;D-5;homelibrary;https://www.google.com/search?q=Sozcuklerdir%20Butun%20Derdim%20-%20Hayat%20ve%20Kitaplar%20Uzerine%20Yazilar%20Ursula%20K.%20Le%20Guin;https://www.google.com/search?q=Sozcuklerdir%20Butun%20Derdim%20-%20Hayat%20ve%20Kitaplar%20Uzerine%20Yazilar%20Ursula%20K.%20Le%20Guin&tbm=isch;1278; ;
2277;Sosyolojik Dusunmek;Zygmunt Bauman;Sosyolojik Dusunmek. Zygmunt Bauman;yes;;;2015;270;category?;read?;-;📋;reread?;F-5;homelibrary;https://www.google.com/search?q=Sosyolojik%20Dusunmek%20Zygmunt%20Bauman;https://www.google.com/search?q=Sosyolojik%20Dusunmek%20Zygmunt%20Bauman&tbm=isch;1277; ;
2276;Sosyolojide Temel Kavramlar;Anthony Giddens, Philip W. Sutton;Sosyolojide Temel Kavramlar. Anthony Giddens, Philip W. Sutton;no;;;2018;416;category?;read?;-;📋;reread?;H-4;homelibrary;https://www.google.com/search?q=Sosyolojide%20Temel%20Kavramlar%20Anthony%20Giddens,%20Philip%20W.%20Sutton;https://www.google.com/search?q=Sosyolojide%20Temel%20Kavramlar%20Anthony%20Giddens,%20Philip%20W.%20Sutton&tbm=isch;1276; ;
2275;The Sociology Book - Big Ideas Simply Explained;Kolektif;The Sociology Book - Big Ideas Simply Explained. Kolektif;no;;;2019;360;category?;read?;-;tbr?;reread?;E-10;homelibrary;https://www.google.com/search?q=The%20Sociology%20Book%20-%20Big%20Ideas%20Simply%20Explained%20Kolektif;https://www.google.com/search?q=The%20Sociology%20Book%20-%20Big%20Ideas%20Simply%20Explained%20Kolektif&tbm=isch;1275; ;
2274;Sosyoloji - Kisa Fakat Elestirel Bir Giris;Anthony Giddens;Sosyoloji - Kisa Fakat Elestirel Bir Giris. Anthony Giddens;yes;;;2016;168;category?;read?;-;📋;reread?;H-1;homelibrary;https://www.google.com/search?q=Sosyoloji%20-%20Kisa%20Fakat%20Elestirel%20Bir%20Giris%20Anthony%20Giddens;https://www.google.com/search?q=Sosyoloji%20-%20Kisa%20Fakat%20Elestirel%20Bir%20Giris%20Anthony%20Giddens&tbm=isch;1274; ;
2273;Sosyoloji - Baslangic Okumalari;Anthony Giddens;Sosyoloji - Baslangic Okumalari. Anthony Giddens;no;;;2019;584;category?;read?;-;📋;reread?;H-4;homelibrary;https://www.google.com/search?q=Sosyoloji%20-%20Baslangic%20Okumalari%20Anthony%20Giddens;https://www.google.com/search?q=Sosyoloji%20-%20Baslangic%20Okumalari%20Anthony%20Giddens&tbm=isch;1273; ;
2272;Sosyalizm 101 - Bolsevikler Ve Karl Marx’tan Demokratik Sosyalistlere Kadar Sosyalizm Hakkinda Bilmeniz Gereken Her Sey;Kathleen Sears;Sosyalizm 101 - Bolsevikler Ve Karl Marx’tan Demokratik Sosyalistlere Kadar Sosyalizm Hakkinda Bilmeniz Gereken Her Sey. Kathleen Sears;released;;yes;2022;240;category?;read?;-;tbr?;reread?;F-2;homelibrary;https://www.google.com/search?q=Sosyalizm%20101%20-%20Bolsevikler%20Ve%20Karl%20Marx%E2%80%99tan%20Demokratik%20Sosyalistlere%20Kadar%20Sosyalizm%20Hakkinda%20Bilmeniz%20Gereken%20Her%20Sey%20Kathleen%20Sears;https://www.google.com/search?q=Sosyalizm%20101%20-%20Bolsevikler%20Ve%20Karl%20Marx%E2%80%99tan%20Demokratik%20Sosyalistlere%20Kadar%20Sosyalizm%20Hakkinda%20Bilmeniz%20Gereken%20Her%20Sey%20Kathleen%20Sears&tbm=isch;1272; ;
